 ,Area,X,Y,Slice
12114,353.402,1682.947,1648.626,8
12115,334.125,1800.228,1649.294,8
12116,218.065,590.763,1649.179,8
12117,1723.637,3598.097,1659.715,8
12118,301.998,1905.648,1653.448,8
12119,555.001,2595.940,1657.521,8
12120,772.665,3323.104,1658.925,8
12121,334.125,5369.796,1660.720,8
12122,154.212,6156.316,1654.415,8
12123,1208.393,1760.195,1677.806,8
12124,446.973,2424.434,1664.190,8
12125,286.737,1601.527,1668.903,8
12126,274.288,1913.930,1670.454,8
12127,247.783,1124.192,1674.362,8
12128,262.240,1850.423,1678.036,8
12129,390.750,708.588,1682.821,8
12130,570.262,2588.133,1687.747,8
12131,305.211,682.283,1684.376,8
12132,485.927,3692.343,1688.241,8
12133,334.125,1577.481,1695.318,8
12134,1793.514,3934.221,1719.968,8
12135,661.825,5526.721,1715.140,8
12136,385.529,5710.689,1710.013,8
12137,616.043,3199.407,1714.370,8
12138,1105.987,4778.692,1721.885,8
12139,501.991,2511.339,1721.516,8
12140,418.861,1703.685,1721.728,8
12141,785.917,1889.021,1735.684,8
12142,1427.261,6001.576,1734.632,8
12143,333.724,1547.453,1729.134,8
12144,934.105,5608.556,1739.897,8
12145,571.868,4403.214,1735.266,8
12146,327.298,3153.819,1739.507,8
12147,2027.241,5889.810,1760.246,8
12148,733.309,3075.229,1755.269,8
12149,478.297,1184.516,1760.395,8
12150,465.045,3817.533,1765.598,8
12151,114.856,1103.550,1762.457,8
12152,893.143,4094.006,1773.890,8
12153,407.617,1325.684,1772.812,8
12154,347.378,2291.058,1770.074,8
12155,1240.922,5303.419,1777.219,8
12156,57.829,6173.426,1770.173,8
12157,199.592,1853.313,1767.707,8
12158,1105.585,3748.593,1779.146,8
12159,691.141,1624.617,1784.644,8
12160,643.352,3116.949,1781.931,8
12161,244.168,3227.211,1776.199,8
12162,616.043,1708.449,1791.530,8
12163,322.479,1024.716,1790.439,8
12164,374.285,1199.065,1793.132,8
12165,302.801,241.050,1797.258,8
12166,1583.079,4689.796,1807.367,8
12167,410.830,1138.719,1798.714,8
12168,445.367,3020.115,1799.763,8
12169,561.828,2366.525,1802.055,8
12170,518.055,3265.857,1807.435,8
12171,273.083,6169.917,1811.761,8
12172,405.609,1794.344,1809.292,8
12173,197.584,1085.630,1811.929,8
12174,184.733,1897.201,1815.144,8
12175,304.006,1218.748,1820.438,8
12176,531.307,1154.748,1827.155,8
12177,217.663,1255.147,1822.178,8
12178,420.468,1703.442,1828.130,8
12179,843.345,3210.965,1831.888,8
12180,550.985,3885.864,1829.174,8
12181,721.261,2936.723,1834.504,8
12182,583.514,2652.373,1831.619,8
12183,1129.681,4353.078,1839.068,8
12184,320.471,1335.751,1832.436,8
12185,292.360,5242.218,1836.101,8
12186,546.568,2737.708,1840.396,8
12187,438.138,1462.028,1847.699,8
12188,475.486,2609.678,1852.793,8
12189,157.424,1914.939,1853.203,8
12190,577.491,2961.157,1859.987,8
12191,886.717,3964.142,1861.713,8
12192,557.813,2307.292,1863.227,8
12193,310.833,58.347,1861.673,8
12194,327.700,1216.820,1860.974,8
12195,397.175,3641.153,1866.514,8
12196,1084.301,4828.182,1873.239,8
12197,1326.863,5870.802,1879.482,8
12198,603.594,2560.744,1878.343,8
12199,94.374,1260.320,1873.828,8
12200,614.036,4075.401,1885.627,8
12201,1354.974,4200.002,1902.149,8
12202,857.802,3326.222,1895.122,8
12203,904.387,1646.866,1902.023,8
12204,701.984,3681.786,1893.143,8
12205,823.265,4663.352,1895.817,8
12206,1002.376,3898.063,1899.150,8
12207,444.563,4572.856,1895.725,8
12208,684.314,5349.642,1900.558,8
12209,461.430,2283.738,1898.046,8
12210,787.925,3106.011,1907.201,8
12211,457.414,2388.358,1905.032,8
12212,460.627,2769.239,1905.049,8
12213,1415.615,5897.942,1916.430,8
12214,426.090,188.071,1914.276,8
12215,1541.715,2708.404,1927.390,8
12216,285.131,1064.933,1914.249,8
12217,469.060,4377.031,1918.744,8
12218,2475.820,4759.513,1938.617,8
12219,311.234,963.441,1919.977,8
12220,1226.063,5419.073,1928.809,8
12221,819.249,4055.004,1933.161,8
12222,397.175,2209.410,1935.247,8
12223,1130.082,2422.277,1946.159,8
12224,241.357,184.550,1950.754,8
12225,128.510,4527.757,1955.387,8
12226,276.296,18.627,1958.895,8
12227,633.714,2242.578,1970.520,8
12228,469.462,3290.775,1966.405,8
12229,248.184,782.229,1966.494,8
12230,559.419,2287.361,1986.086,8
12231,221.278,140.419,1983.421,8
12232,332.117,1961.252,1985.975,8
12233,561.025,3006.754,1989.626,8
12234,816.037,4666.391,1994.133,8
12235,402.798,1588.093,1993.896,8
12236,783.909,4854.060,1996.843,8
12237,216.057,1084.720,1993.768,8
12238,748.569,4519.984,2001.164,8
12239,511.228,3322.502,2000.190,8
12240,499.582,3249.379,2004.296,8
12241,1059.402,4750.056,2012.840,8
12242,417.657,4248.101,2017.430,8
12243,492.754,1569.016,2028.593,8
12244,850.975,2732.950,2033.768,8
12245,56.625,861.273,2022.115,8
12246,975.871,3863.034,2035.852,8
12247,252.200,310.589,2027.906,8
12248,165.456,168.451,2035.985,8
12249,484.321,1011.601,2041.800,8
12250,1274.254,2758.817,2054.900,8
12251,352.197,570.956,2048.078,8
12252,1015.227,4273.862,2057.082,8
12253,440.547,214.811,2050.327,8
12254,732.907,1812.546,2061.160,8
12255,158.629,3430.247,2050.882,8
12256,436.130,10.075,2061.987,8
12257,573.475,3471.698,2065.500,8
12258,195.977,2626.073,2059.008,8
12259,257.823,431.795,2063.327,8
12260,499.582,728.228,2070.659,8
12261,577.089,3054.612,2076.644,8
12262,328.503,638.447,2073.836,8
12263,320.873,1018.094,2071.956,8
12264,317.660,945.682,2076.366,8
12265,533.717,3645.199,2090.771,8
12266,128.510,5367.300,2082.129,8
12267,1187.109,4875.029,2099.644,8
12268,548.977,983.805,2096.649,8
12269,641.344,3395.060,2095.300,8
12270,432.114,2332.277,2095.503,8
12271,671.865,3449.937,2098.369,8
12272,233.727,373.469,2098.915,8
12273,346.976,3317.757,2102.952,8
12274,455.005,1592.220,2117.111,8
12275,659.416,3225.183,2118.130,8
12276,404.806,4774.136,2114.516,8
12277,279.509,568.637,2117.299,8
12278,483.116,3354.941,2122.501,8
12279,541.749,2479.702,2128.784,8
12280,363.040,13.168,2125.887,8
12281,369.465,5243.159,2127.930,8
12282,597.972,3261.504,2134.405,8
12283,628.493,4175.206,2133.455,8
12284,391.955,1828.292,2136.976,8
12285,468.257,3652.218,2136.665,8
12286,159.031,755.825,2134.741,8
12287,299.187,778.168,2142.620,8
12288,264.248,670.618,2146.250,8
12289,323.282,958.642,2147.375,8
12290,459.422,1780.740,2153.826,8
12291,979.887,5230.079,2169.727,8
12292,497.574,4172.189,2168.981,8
12293,286.336,1712.617,2165.519,8
12294,212.443,446.275,2168.658,8
12295,502.794,2404.546,2171.904,8
12296,152.605,271.251,2175.419,8
12297,1059.402,5114.918,2184.432,8
12298,242.964,1734.709,2179.358,8
12299,459.824,2307.168,2190.071,8
12300,967.839,2807.546,2197.770,8
12301,201.600,401.550,2197.783,8
12302,528.095,4458.249,2206.474,8
12303,427.696,520.760,2205.870,8
12304,2412.368,4207.359,2215.731,8
12305,370.269,2491.399,2211.173,8
12306,650.580,4084.709,2219.604,8
12307,369.867,2221.096,2217.498,8
12308,350.189,2573.862,2222.027,8
12309,256.216,2097.909,2226.275,8
12310,668.652,1800.727,2237.884,8
12311,473.880,2829.426,2245.178,8
12312,2134.466,3473.227,2261.567,8
12313,654.998,3748.737,2249.102,8
12314,61.042,1639.500,2241.211,8
12315,721.662,4778.185,2255.085,8
12316,1012.416,4620.161,2264.427,8
12317,320.873,2985.770,2259.586,8
12318,293.163,2576.795,2262.615,8
12319,334.125,4176.901,2266.498,8
12320,352.599,901.881,2265.457,8
12321,255.815,448.166,2265.202,8
12322,701.583,4079.950,2271.821,8
12323,524.882,2043.004,2280.904,8
12324,449.784,5736.085,2277.892,8
12325,283.123,3242.974,2277.976,8
12326,377.497,475.107,2281.738,8
12327,277.099,2914.375,2280.354,8
12328,296.777,924.298,2291.154,8
12329,268.666,388.879,2293.578,8
12330,341.756,1950.841,2297.427,8
12331,1158.194,5883.510,2304.783,8
12332,298.785,655.064,2300.279,8
12333,1209.999,4216.516,2307.172,8
12334,316.054,573.869,2306.718,8
12335,295.974,996.675,2306.977,8
12336,350.591,448.629,2312.022,8
12337,141.361,1432.618,2309.619,8
12338,1282.688,5998.470,2321.730,8
12339,897.158,2394.384,2329.812,8
12340,1477.862,2112.246,2329.757,8
12341,1274.656,3997.595,2337.339,8
12342,1732.472,5940.325,2339.870,8
12343,1154.580,5737.636,2339.601,8
12344,485.927,3874.150,2336.901,8
12345,841.337,4662.680,2338.838,8
12346,320.070,2331.162,2336.571,8
12347,258.224,584.400,2340.856,8
12348,500.786,2622.896,2343.763,8
12349,304.407,1557.009,2345.187,8
12350,220.876,863.824,2343.852,8
12351,859.007,4712.857,2351.972,8
12352,50.199,926.715,2341.934,8
12353,531.709,1737.346,2352.917,8
12354,276.697,496.626,2357.285,8
12355,312.439,345.492,2362.482,8
12356,393.561,1112.951,2368.541,8
12357,398.380,1859.742,2370.248,8
12358,357.016,595.435,2372.580,8
12359,420.468,1612.599,2376.576,8
12360,4207.890,4243.547,2430.981,8
12361,404.806,569.382,2382.329,8
12362,689.535,3084.872,2385.042,8
12363,3128.810,5275.977,2411.999,8
12364,142.565,778.822,2386.729,8
12365,318.062,1732.921,2390.962,8
12366,585.522,3187.473,2397.974,8
12367,1685.887,5182.056,2411.539,8
12368,269.870,1897.551,2397.164,8
12369,342.157,2993.739,2400.659,8
12370,848.164,6075.820,2407.411,8
12371,661.825,4502.696,2408.698,8
12372,1647.334,5939.916,2416.428,8
12373,721.662,3833.592,2411.706,8
12374,51.404,5434.728,2403.042,8
12375,214.049,3032.170,2416.097,8
12376,287.541,3303.365,2418.054,8
12377,1204.377,4901.792,2427.020,8
12378,783.508,5328.068,2423.030,8
12379,235.333,806.658,2418.473,8
12380,237.341,2147.321,2421.469,8
12381,887.922,6014.927,2428.605,8
12382,322.881,408.628,2426.849,8
12383,922.057,5069.526,2434.635,8
12384,796.760,4061.174,2436.379,8
12385,239.751,1864.499,2432.873,8
12386,273.083,4442.947,2439.216,8
12387,1188.715,6143.997,2449.028,8
12388,64.656,687.286,2441.110,8
12389,491.951,582.937,2447.175,8
12390,306.014,4338.901,2455.251,8
12391,210.836,1046.177,2454.084,8
12392,237.743,605.670,2460.122,8
12393,384.726,2031.188,2463.376,8
12394,378.702,1047.435,2471.878,8
12395,908.001,4431.047,2483.211,8
12396,168.267,2004.711,2474.174,8
12397,846.959,5022.598,2481.576,8
12398,983.501,5182.238,2483.261,8
12399,297.982,1816.249,2478.028,8
12400,514.039,5675.539,2484.411,8
12401,411.231,6016.160,2485.741,8
12402,1797.931,3987.866,2501.202,8
12403,173.488,2055.011,2488.581,8
12404,2659.750,4861.092,2508.466,8
12405,524.079,3839.426,2504.179,8
12406,558.214,608.420,2502.717,8
12407,952.578,2480.891,2507.536,8
12408,597.570,3243.284,2509.398,8
12409,1201.566,4319.653,2532.816,8
12410,626.485,5148.315,2524.856,8
12411,548.174,5400.725,2522.956,8
12412,245.373,1956.708,2520.384,8
12413,646.565,4467.339,2528.128,8
12414,501.188,5212.337,2526.082,8
12415,305.612,2783.106,2527.790,8
12416,2754.927,6100.101,2551.374,8
12417,277.501,2505.325,2532.589,8
12418,830.896,4257.168,2544.425,8
12419,272.682,592.535,2538.377,8
12420,567.049,4497.538,2547.011,8
12421,277.902,1953.553,2545.223,8
12422,537.331,2371.382,2559.333,8
12423,168.267,1853.205,2557.180,8
12424,983.903,4083.607,2567.679,8
12425,615.642,5294.608,2563.129,8
12426,218.868,671.194,2557.951,8
12427,96.784,2.823,2566.102,8
12428,341.354,2654.640,2567.237,8
12429,654.195,5369.683,2572.985,8
12430,220.474,751.734,2569.701,8
12431,366.654,2411.307,2581.889,8
12432,143.369,1923.025,2580.809,8
12433,139.353,131.291,2585.961,8
12434,1138.516,4339.035,2596.969,8
12435,537.733,2537.227,2590.407,8
12436,163.850,489.068,2585.576,8
12437,706.402,4400.301,2598.608,8
12438,616.847,5063.690,2597.805,8
12439,603.594,3141.227,2596.710,8
12440,872.260,4501.985,2601.395,8
12441,801.579,5203.717,2605.818,8
12442,645.360,2857.497,2618.669,8
12443,500.786,2500.319,2613.220,8
12444,172.685,52.240,2612.876,8
12445,261.035,2824.721,2615.322,8
12446,199.190,173.333,2615.559,8
12447,318.062,2953.024,2620.386,8
12448,314.046,3816.713,2620.051,8
12449,610.020,2670.638,2623.970,8
12450,362.638,2764.058,2624.525,8
12451,283.525,1940.286,2626.230,8
12452,379.104,3073.504,2626.676,8
12453,154.212,811.173,2635.859,8
12454,2161.373,5466.528,2655.323,8
12455,631.706,2981.039,2646.110,8
12456,126.502,159.101,2639.531,8
12457,189.150,7.325,2642.631,8
12458,119.675,87.225,2642.177,8
12459,810.816,5612.451,2654.202,8
12460,232.924,1301.802,2648.466,8
12461,253.405,2737.451,2655.905,8
12462,567.049,2844.075,2669.418,8
12463,754.995,2466.635,2665.561,8
12464,363.843,1324.237,2663.903,8
12465,488.337,3718.747,2667.285,8
12466,641.745,3021.557,2677.948,8
12467,226.498,137.648,2682.338,8
12468,247.381,3078.120,2684.390,8
12469,466.651,3643.772,2686.143,8
12470,51.404,3444.867,2681.876,8
12471,357.819,1263.567,2695.351,8
12472,751.782,4230.139,2694.397,8
12473,255.011,263.535,2692.013,8
12474,937.719,2546.134,2710.038,8
12475,516.047,31.339,2704.270,8
12476,131.722,3158.243,2696.644,8
12477,164.653,2899.015,2699.774,8
12478,339.748,2676.939,2709.696,8
12479,302.801,110.936,2713.771,8
12480,223.687,1184.267,2721.512,8
12481,195.977,3389.261,2724.148,8
12482,418.460,2835.790,2731.144,8
12483,390.348,2589.113,2741.202,8
12484,454.603,2905.623,2741.032,8
12485,301.998,4169.077,2742.062,8
12486,393.963,2465.437,2746.065,8
12487,501.188,4812.862,2748.742,8
12488,544.158,3577.320,2753.423,8
12489,721.261,2651.932,2755.543,8
12490,793.146,4660.383,2755.364,8
12491,276.296,310.887,2755.201,8
12492,459.824,2693.151,2758.807,8
12493,492.353,2574.090,2764.245,8
12494,450.186,4616.696,2770.589,8
12495,289.147,3405.432,2770.036,8
12496,253.807,80.870,2772.872,8
12497,308.022,1041.728,2785.659,8
12498,547.773,2508.230,2787.475,8
12499,561.025,4054.173,2797.465,8
12500,147.786,131.952,2790.961,8
12501,545.363,2722.940,2796.325,8
12502,205.214,170.081,2793.138,8
12503,713.229,2570.483,2803.496,8
12504,525.283,3443.908,2803.068,8
12505,1038.118,4362.616,2818.908,8
12506,444.563,3613.060,2803.993,8
12507,1332.084,4168.372,2807.535,8
12508,609.216,5037.705,2804.790,8
12509,220.876,468.871,2807.435,8
12510,248.586,1027.660,2809.833,8
12511,308.022,2942.504,2813.509,8
12512,546.969,3948.521,2815.892,8
12513,94.374,1046.006,2813.592,8
12514,319.266,2479.515,2828.435,8
12515,237.743,1420.353,2829.699,8
12516,615.642,3375.484,2835.024,8
12517,199.190,2727.073,2831.174,8
12518,106.021,148.959,2832.068,8
12519,295.974,982.663,2838.370,8
12520,592.349,3250.717,2842.539,8
12521,142.967,1145.391,2838.442,8
12522,408.822,1489.022,2842.804,8
12523,176.701,312.412,2841.537,8
12524,795.957,4969.369,2853.059,8
12525,220.474,4.958,2851.926,8
12526,237.743,2711.402,2846.192,8
12527,371.072,2498.595,2856.126,8
12528,602.791,1469.481,2860.571,8
12529,180.315,40.406,2860.447,8
12530,475.084,3380.154,2864.482,8
12531,636.525,5064.837,2864.072,8
12532,253.405,245.389,2863.653,8
12533,377.899,2965.812,2870.726,8
12534,1441.317,5672.538,2881.289,8
12535,470.667,3503.600,2876.344,8
12536,225.695,469.335,2875.342,8
12537,230.113,339.740,2881.033,8
12538,254.208,1812.864,2884.614,8
12539,228.105,3953.703,2882.143,8
12540,165.456,280.395,2882.372,8
12541,1876.644,6137.431,2896.471,8
12542,503.196,3434.176,2889.521,8
12543,228.908,1045.755,2890.585,8
12544,212.844,2605.349,2888.946,8
12545,668.652,4202.578,2897.785,8
12546,2073.826,6027.033,2902.424,8
12547,538.536,19.660,2902.446,8
12548,674.676,4388.889,2899.140,8
12549,106.021,3762.569,2901.035,8
12550,279.107,1739.984,2907.318,8
12551,112.446,536.393,2901.607,8
12552,171.079,64.997,2904.125,8
12553,149.393,381.221,2905.267,8
12554,625.280,3487.792,2913.133,8
12555,322.479,993.295,2911.329,8
12556,1150.162,2660.065,2924.703,8
12557,483.919,3348.346,2919.252,8
12558,64.255,1650.713,2911.740,8
12559,105.619,382.829,2925.575,8
12560,53.010,14.547,2940.028,8
12561,226.097,1014.798,2944.804,8
12562,413.239,1603.902,2956.946,8
12563,590.342,3345.751,2960.017,8
12564,87.949,56.558,2960.821,8
12565,174.291,1330.850,2972.298,8
12566,775.074,4361.523,2984.909,8
12567,846.959,4929.428,2987.483,8
12568,193.969,1939.829,2982.133,8
12569,933.703,5090.395,2990.778,8
12570,375.088,887.922,2990.808,8
12571,202.001,1038.569,2989.088,8
12572,956.193,5037.844,2997.446,8
12573,498.778,3323.310,2998.700,8
12574,235.735,984.879,2994.081,8
12575,182.323,327.575,2990.512,8
12576,267.059,1873.362,2993.844,8
12577,282.320,2717.116,2993.845,8
12578,80.319,1959.018,2992.199,8
12579,162.244,1326.369,3002.987,8
12580,526.890,3926.982,3008.606,8
12581,223.687,1952.851,3011.984,8
12582,317.258,1562.033,3015.532,8
12583,171.079,2581.780,3010.123,8
12584,485.124,3592.490,3018.079,8
12585,425.688,2641.046,3015.770,8
12586,381.513,1259.132,3018.608,8
12587,60.239,1098.902,3017.060,8
12588,287.942,1065.231,3026.266,8
12589,77.106,2206.168,3020.701,8
12590,198.387,1017.958,3028.717,8
12591,334.125,4091.981,3029.459,8
12592,234.932,941.617,3029.295,8
12593,336.133,3050.180,3038.440,8
12594,552.592,3308.600,3041.192,8
12595,365.851,2028.157,3045.664,8
12596,301.596,1592.391,3055.653,8
12597,242.562,1491.474,3062.256,8
12598,481.108,3695.567,3076.389,8
12599,452.194,3887.312,3074.819,8
12600,92.768,1103.749,3072.354,8
12601,144.573,1668.124,3082.214,8
12602,273.485,1580.640,3079.867,8
12603,173.890,2142.484,3076.761,8
12604,1175.864,5005.582,3087.992,8
12605,637.328,4098.839,3087.735,8
12606,434.925,3661.723,3089.607,8
12607,407.215,1694.430,3114.032,8
12608,342.559,2109.031,3111.049,8
12609,977.075,4879.757,3124.916,8
12610,162.645,984.446,3113.434,8
12611,332.920,1621.488,3118.015,8
12612,435.327,1342.983,3126.771,8
12613,395.167,1975.541,3126.179,8
12614,90.358,1941.103,3118.666,8
12615,159.834,1316.080,3126.604,8
12616,838.124,4130.856,3134.869,8
12617,293.966,1533.036,3135.867,8
12618,463.438,3199.830,3141.030,8
12619,374.285,4925.176,3138.985,8
12620,459.422,3872.904,3146.102,8
12621,585.522,3625.576,3150.664,8
12622,82.327,422.339,3147.610,8
12623,320.471,1701.649,3151.855,8
12624,406.814,1941.364,3160.081,8
12625,746.561,4221.590,3162.191,8
12626,516.850,4945.616,3159.797,8
12627,339.346,1547.023,3167.320,8
12628,1475.854,4493.623,3182.841,8
12629,646.565,4756.341,3173.872,8
12630,550.584,4807.451,3184.206,8
12631,284.328,2388.764,3188.063,8
12632,284.328,1858.687,3197.908,8
12633,470.265,3741.548,3197.244,8
12634,186.339,2026.130,3202.247,8
12635,430.508,5054.350,3211.242,8
12636,126.903,1357.336,3215.206,8
12637,301.195,3261.772,3222.616,8
12638,633.312,4857.985,3230.911,8
12639,412.837,4015.734,3229.473,8
12640,413.641,1711.834,3229.771,8
12641,394.766,2965.522,3237.524,8
12642,308.022,3343.557,3236.195,8
12643,232.924,1409.086,3234.973,8
12644,283.123,3155.028,3237.012,8
12645,514.039,3191.001,3245.516,8
12646,363.442,4135.974,3243.344,8
12647,918.845,5946.377,3261.789,8
12648,779.090,4082.465,3265.435,8
12649,577.491,4742.372,3262.971,8
12650,304.809,4440.774,3263.540,8
12651,194.773,1592.682,3263.627,8
12652,828.486,4356.077,3272.101,8
12653,601.185,4527.713,3271.126,8
12654,432.114,3187.809,3276.090,8
12655,270.272,3410.467,3269.784,8
12656,1550.149,3919.520,3283.031,8
12657,405.207,1570.655,3279.012,8
12658,138.550,1087.137,3274.327,8
12659,322.881,2212.094,3276.331,8
12660,379.505,4273.587,3277.217,8
12661,585.121,1528.350,3287.721,8
12662,280.312,1944.671,3280.974,8
12663,236.940,1663.992,3291.047,8
12664,536.126,2231.823,3299.019,8
12665,293.163,3067.721,3295.272,8
12666,228.908,3087.017,3296.021,8
12667,407.617,3028.782,3299.871,8
12668,51.404,6022.814,3292.776,8
12669,112.446,3954.155,3300.896,8
12670,307.219,1830.830,3306.643,8
12671,714.434,4746.187,3318.027,8
12672,523.677,6036.328,3315.883,8
12673,487.534,2317.547,3315.918,8
12674,620.461,4431.032,3317.192,8
12675,682.306,4534.958,3320.299,8
12676,237.743,210.687,3315.986,8
12677,511.629,1862.299,3325.804,8
12678,349.386,1984.408,3319.113,8
12679,298.384,2009.243,3327.562,8
12680,244.168,2988.260,3324.701,8
12681,361.434,4291.917,3326.955,8
12682,427.295,6096.020,3327.542,8
12683,653.392,3107.180,3341.349,8
12684,634.918,4876.348,3335.019,8
12685,208.828,1453.679,3336.595,8
12686,272.280,1562.300,3337.655,8
12687,360.630,3195.592,3338.586,8
12688,385.529,2901.828,3341.992,8
12689,154.212,4100.331,3340.826,8
12690,173.087,1718.698,3341.824,8
12691,313.242,3002.331,3345.699,8
12692,394.766,3032.599,3351.270,8
12693,946.956,6050.907,3357.858,8
12694,484.321,2952.790,3357.299,8
12695,440.146,2015.246,3361.543,8
12696,491.148,2342.062,3361.319,8
12697,450.186,3736.057,3361.997,8
12698,1934.473,4820.816,3380.905,8
12699,171.882,1574.047,3359.441,8
12700,661.825,5258.543,3372.362,8
12701,314.046,2106.342,3373.006,8
12702,672.668,3977.325,3378.666,8
12703,348.583,3093.496,3378.617,8
12704,445.367,2140.912,3382.303,8
12705,302.399,1736.649,3382.954,8
12706,469.060,5200.165,3385.209,8
12707,365.450,3918.470,3383.190,8
12708,246.176,2252.643,3388.247,8
12709,486.329,3045.292,3396.159,8
12710,281.115,3179.743,3391.410,8
12711,270.674,1425.635,3393.383,8
12712,1322.445,3253.147,3401.023,8
12713,71.484,742.712,3392.913,8
12714,189.953,1469.359,3393.900,8
12715,205.616,6149.556,3394.170,8
12716,187.544,1999.524,3397.419,8
12717,80.720,345.268,3399.610,8
12718,208.828,685.259,3403.004,8
12719,786.319,3090.806,3420.285,8
12720,770.657,5297.527,3416.701,8
12721,322.881,1617.383,3411.346,8
12722,624.075,4534.281,3416.116,8
12723,241.357,1378.814,3414.227,8
12724,247.381,1647.026,3412.828,8
12725,315.652,2942.039,3418.294,8
12726,245.373,1470.930,3419.860,8
12727,324.085,2845.676,3419.853,8
12728,493.156,759.318,3437.930,8
12729,228.506,1674.309,3426.473,8
12730,604.397,4596.377,3430.102,8
12731,861.818,5168.784,3442.704,8
12732,1667.815,4860.644,3461.737,8
12733,367.859,1608.662,3442.735,8
12734,172.283,2819.886,3441.566,8
12735,869.047,3136.972,3460.243,8
12736,243.767,686.130,3446.647,8
12737,239.349,1806.678,3447.755,8
12738,477.896,2971.849,3453.700,8
12739,242.161,1387.960,3452.676,8
12740,147.786,1945.831,3451.900,8
12741,236.538,1566.415,3456.779,8
12742,647.368,4264.136,3468.577,8
12743,483.116,1698.197,3473.396,8
12744,562.230,3009.608,3472.455,8
12745,75.901,462.012,3467.303,8
12746,404.404,3884.035,3475.141,8
12747,693.149,5189.406,3479.981,8
12748,510.425,1587.034,3482.904,8
12749,202.403,3679.607,3479.621,8
12750,329.306,1846.530,3486.007,8
12751,185.938,2798.225,3481.954,8
12752,501.188,3958.037,3498.679,8
12753,429.704,2808.261,3501.315,8
12754,296.777,3107.642,3497.627,8
12755,472.273,2991.842,3500.155,8
12756,233.325,691.701,3501.263,8
12757,105.217,1567.091,3501.289,8
12758,335.330,3129.471,3517.332,8
12759,337.338,1765.261,3526.912,8
12760,574.278,4170.578,3526.125,8
12761,316.857,1822.572,3523.572,8
12762,256.216,2989.982,3524.760,8
12763,742.947,3912.073,3533.941,8
12764,279.509,25.998,3525.361,8
12765,1008.400,2919.155,3542.418,8
12766,439.744,4057.603,3535.643,8
12767,901.174,4280.903,3541.360,8
12768,925.270,5044.130,3541.600,8
12769,406.010,430.952,3535.589,8
12770,140.558,1633.925,3537.040,8
12771,1210.803,701.032,3556.012,8
12772,181.922,752.166,3541.082,8
12773,921.254,2959.007,3562.161,8
12774,501.188,5096.909,3548.540,8
12775,489.140,4925.651,3552.556,8
12776,1107.192,5001.665,3560.524,8
12777,177.102,1696.959,3553.217,8
12778,359.024,1747.093,3554.774,8
12779,1432.482,5210.066,3567.440,8
12780,359.426,13.293,3565.120,8
12781,271.075,416.553,3566.259,8
12782,1792.309,3971.155,3587.953,8
12783,177.102,657.129,3569.455,8
12784,266.256,733.402,3575.185,8
12785,263.043,3066.565,3574.665,8
12786,287.541,589.116,3580.157,8
12787,279.107,366.225,3585.112,8
12788,332.519,40.619,3588.378,8
12789,160.236,638.366,3587.285,8
12790,292.360,4118.696,3589.723,8
12791,719.654,4317.943,3600.398,8
12792,849.771,4606.041,3610.894,8
12793,236.538,494.986,3608.230,8
12794,73.090,2.284,3611.314,8
12795,209.631,736.870,3610.222,8
12796,517.252,3919.810,3617.248,8
12797,443.359,3070.418,3621.360,8
12798,389.143,3820.625,3622.270,8
12799,459.824,2967.016,3633.202,8
12800,415.649,4195.708,3633.332,8
12801,299.187,597.106,3631.442,8
12802,269.870,452.145,3644.622,8
12803,175.094,1905.109,3644.629,8
12804,400.388,2919.504,3648.560,8
12805,622.469,3163.066,3660.614,8
12806,166.661,1915.760,3656.171,8
12807,440.146,4869.457,3664.229,8
12808,205.214,3003.168,3670.870,8
12809,108.832,1101.599,3677.322,8
12810,740.939,4302.112,3688.648,8
12811,736.521,5082.720,3694.170,8
12812,465.848,4178.729,3692.436,8
12813,377.899,502.823,3697.098,8
12814,500.385,4514.369,3697.747,8
12815,313.644,966.905,3698.216,8
12816,484.321,3908.669,3705.004,8
12817,280.312,4080.883,3721.631,8
12818,431.311,4195.412,3721.925,8
12819,93.170,1108.305,3717.112,8
12820,337.740,2334.300,3722.365,8
12821,98.792,1970.231,3726.176,8
12822,420.869,3755.931,3733.609,8
12823,879.087,3892.632,3742.082,8
12824,242.562,1878.811,3735.417,8
12825,283.926,551.885,3742.621,8
12826,224.892,2025.629,3745.956,8
12827,387.136,4082.008,3751.185,8
12828,717.646,5061.812,3755.789,8
12829,234.129,1969.315,3750.355,8
12830,654.998,4482.398,3785.117,8
12831,532.512,4695.160,3789.079,8
12832,315.250,3906.078,3787.341,8
12833,138.550,3798.579,3788.285,8
12834,186.339,4390.799,3793.109,8
12835,467.856,3822.211,3796.812,8
12836,287.541,1237.789,3799.040,8
12837,1168.635,5307.287,3805.000,8
12838,888.323,4946.883,3806.688,8
12839,253.807,4031.516,3806.898,8
12840,832.502,3937.211,3823.399,8
12841,563.435,3878.902,3828.344,8
12842,51.404,4309.252,3814.956,8
12843,221.679,4420.313,3821.926,8
12844,341.756,2192.227,3826.164,8
12845,112.446,4278.617,3828.146,8
12846,320.873,31.221,3835.659,8
12847,404.002,3446.274,3845.831,8
12848,146.983,1036.513,3843.087,8
12849,162.244,2178.028,3844.412,8
12850,229.310,1928.194,3848.806,8
12851,801.178,5189.064,3861.850,8
12852,336.535,886.977,3857.811,8
